0,1.4015,0,0,3052.9,150
0.001,1.4015,0.58495,0,3052.9,150
0.002,1.4015,0.5854,0,3052.9,150
0.003,1.4015,0.5862,0,3052.9,150
0.004,1.4015,0.58733,0,3052.9,150
0.005,1.4014,0.58873,0,3052.9,150
0.006,1.4014,0.5904,0,3052.9,150
0.007,1.4014,0.5923,0,3052.9,150
0.008,1.4013,0.59442,0,3052.9,150
0.009,1.4013,0.59675,0,3052.9,150
0.01,1.4013,0.59928,0,3052.9,150
0.011,1.4012,0.60202,0,3052.9,150
0.012,1.4012,0.60495,0,3052.9,150
0.013,1.4012,0.6081,0,3052.9,150
0.014,1.4011,0.61147,0,3052.9,150
0.015,1.4011,0.61508,0,3052.9,150
0.016,1.4011,0.61896,0,3052.9,150
0.017,1.4011,0.62314,0,3052.9,150
0.018,1.401,0.62763,0,3052.9,150
0.019,1.401,0.63248,0,3052.9,150
0.02,1.401,0.63773,0,3052.9,150
0.021,1.4011,0.64341,0,3052.9,150
0.022,1.4011,0.64956,0,3052.9,150
0.023,1.4011,0.65624,0,3052.9,150
0.024,1.4012,0.66348,0,3052.9,150
0.025,1.4012,0.67134,0,3052.9,150
0.026,1.4013,0.67987,0,3052.9,150
0.027,1.4014,0.68911,0,3052.9,150
0.028,1.4015,0.69912,0,3052.9,150
0.029,1.4017,0.70994,0,3052.9,150
0.03,1.4018,0.72162,0,3052.9,150
0.031,1.402,0.7342,0,3052.9,150
0.032,1.4022,0.74773,0,3052.9,150
0.033,1.4024,0.76225,0,3052.9,150
0.034,1.4026,0.7778,0,3052.9,150
0.035,1.4029,0.79442,0,3052.9,150
0.036,1.4032,0.81212,0,3052.9,150
0.037,1.4035,0.83096,0,3052.9,150
0.038,1.4038,0.85094,0,3052.9,150
0.039,1.4042,0.8721,0,3052.9,150
0.04,1.4046,0.89445,0,3052.9,150
0.041,1.405,0.91801,0,3052.9,150
0.042,1.4054,0.9428,0,3052.9,150
0.043,1.4059,0.96881,0,3052.9,150
0.044,1.4064,0.99607,0,3052.9,150
0.045,1.407,1.0246,0,3052.9,150
0.046,1.4076,1.0543,0,3052.9,150
0.047,1.4082,1.0854,0,3052.9,150
0.048,1.4088,1.1176,0,3052.9,150
0.049,1.4095,1.1511,0,3052.9,150
0.05,1.4103,1.1859,0,3052.9,150
